o_id,name,slug,description,url,retail_price,store,brand,episode,season,show,character,image_cover_picture,image_picture_1,image_picture_2,image_picture_3,type,color,tags,recommended_products
ObjectID(52681a8702c82d4d55000002),"Grosgrain-Trimmed Leather Belt","Grosgrain-Trimmed-Leather","Black patent leather belt with grosgrain ribbon edging and silver buckle.","http://www.mrporter.com/product/328778?cm_mmc=LinkshareUS-_-Hy3bqNL2jtQ-_-Custom-_-LinkBuilder&siteID=Hy3bqNL2jtQ-_GlIT8VTgJAaZASFuVrTZg ","455.00","Mr Porter USA","Lanvin",1,5,"White Collar","Neal Caffrey",,,,,"Belt","black","[ ""White_Collar"", "" Neal"", "" Belt"", "" Lookalike"" ]",
ObjectID(52681c8602c82d4d4c000001),"Blue and Gray Glen Plaid Suit","Blue-and-Gray-Glen-Plaid-","Slate gray wool suit  in blue glen plaid with notch collar and pleated trousers.","http://shop.nordstrom.com/S/john-varvatos-star-usa-townshend-trim-fit-suit/3525636?origin=keywordsearch-personalizedsort&contextualcategoryid=2375500&fashionColor=&resultback=56&cm_sp=personalizedsort-_-searchresults-_-1_2_A","695.00","Nordstrom","John Varvatos",1,5,"White Collar","Neal Caffrey",,,,,"Suit","Gray","[ ""White_Collar"", "" Neal"", "" Suit"", "" Lookalike"" ]",
ObjectID(52681d1a02c82d4d46000002),"Gold Curved Tail Tie Bar","Gold-Curved-Tail-Tie-Bar","Gold tie bar with curved gold tail.","http://www.lordandtaylor.com/webapp/wcs/stores/servlet/en/lord-and-taylor/mens/MensTieBars/14-kt-gold-tie-clip","60.00","Lord & Taylor","David Donahue",1,5,"White Collar","Neal Caffrey",,,,,"Tie Bar","Gold","[ ""White_Collar"", "" Neal"", "" Tie_bar"", "" Lookalike"" ]",
ObjectID(52681d8f02c82d4d4f000001),"White and Gray Microstripe Shirt","White-and-Gray-Microstrip","Pinpoint gray and white alternating stripe dress shirt.","http://www.josbank.com/menswear/shop/Product_11001_10050_101289","55.00","Jos A. Bank","Jos A. Bank",1,5,"White Collar","Neal Caffrey",,,,,"Shirt","Gray","[ ""White_Collar"", "" Neal"", "" Shirt"", "" Lookalike"" ]",
ObjectID(52681e5402c82d4d58000004),"Dark Silver Geometric Tie","Dark-Silver-Geometric-Tie","Silver silk narrow tie with geometric patterning.","http://www.menswearhouse.com/mens-clothes/ties/extra-long-ties/burma-purple-label-xl-tie-831M22 ","52.99","Men's Wearhouse","Burma Biba",1,5,"White Collar","Neal Caffrey",,,,,"Tie","Silver","[ ""White_Collar"", "" Neal"", "" Tie"", "" Lookalike"" ]",
ObjectID(52681f2e02c82d4d52000003),"Silver Shield Cufflinks","Silver-Shield-Cufflinks","Silver herald-shaped cufflinks with black and white enamel detail.","http://www.menswearhouse.com/mens-clothes/mens-clothing-accessories/cufflink-stud-sets/egara-rhinestone-cufflinks-819T20","49.99","Men's Wearhouse","Egara",1,5,"White Collar","Neal Caffrey",,,,,"Cufflinks","Silver","[ ""White_Collar"", "" Neal"", "" Cufflinks"", "" Lookalike"" ]",
ObjectID(52681fb702c82d4d46000005),"White Pocket Square","White-Pocket-Square","White solid silk pocket square.","http://www1.macys.com/shop/product/club-room-pocket-square-silk-solid?ID=561592&CategoryID=53239#fn=TIE_WIDTH%3DPocket%20Square%26sp%3D1%26spc%3D32%26ruleId%3D78%26slotId%3D1 ","15.00","Macys","Club Room",1,5,"White Collar","Neal Caffrey",,,,,"Pocket Square","White","[ ""White_Collar"", "" Neal"", "" Pocket Square"", "" Lookalike"" ]",
ObjectID(5268206302c82d4d4f000002),"Grey Variegated Stripe White Dress Shirt","Grey-Variegated-Stripe-Wh","White dress shirt with grey variegated stripes.","http://www.brooksbrothers.com/Supima®-Cotton-Non-Iron-Extra-Slim-Fit-Thick-and-Thin-Stripe-Dress-Shirt/ME00347,default,pd.html?dwvar_ME00347_Color=GREY&contentpos=4&cgid=0203 ","92.00","Brooks Brothers","Brooks Brothers",1,5,"White Collar","Neal Caffrey",,,,,"Shirt","White","[ ""White_Collar"", "" Neal"", "" Shirt"", "" Lookalike"" ]",
ObjectID(5268210402c82d4d46000007),"Burgundy Dot Tie","Burgundy-Dot-Tie","Woven silk burgundy tie with dot grid pattern.","http://shop.nordstrom.com/S/calibrate-woven-silk-tie/3577422?origin=category&contextualcategoryid=0&fashionColor=BURGUNDY&resultback=5478 ","49.50","Nordstrom","Calibrate",1,5,"White Collar","Neal Caffrey",,,,,"Tie","Burgundy","[ ""White_Collar"", "" Neal"", "" Tie"", "" Lookalike"" ]",
ObjectID(5268229302c82d4d52000006),"Silver X-Pattern Tie Bar","Silver-X-Pattern-Tie-Bar","Silver tie bar with x-cross detailing.","http://www.menswearhouse.com/mens-clothes/mens-clothing-accessories/tie-clips/pronto-uomo-silvertone-x-pattern-tie-bar-804T22 ","19.99","Men's Wearhouse","Pronto Uomo",1,5,"White Collar","Neal Caffrey",,,,,"Tie Bar","Silver Bar","[ ""White_Collar"", "" Neal"", "" Tie_Bar"", "" Lookalike"" ]",
ObjectID(5268234102c82d4d5b000001),"Charcoal Tonal Stripe Suit","Charcoal-Tonal-Stripe-Sui","Dark charcoal two-piece, two-button suit with subtle tonal striping.","http://shop.nordstrom.com/S/joseph-abboud-signature-silver-stripe-wool-suit/3489159?origin=category&contextualcategoryid=0&fashionColor=&resultback=7575 ","416.98","Nordstrom","Joseph Abboud",1,5,"White Collar","Neal Caffrey",,,,,"Suit","Gray","[ ""White_Collar"", "" Neal"", "" Suit"", "" Lookalike"" ]",
ObjectID(5268241002c82d4d46000009),"Leather Belt with Tan Trim","Leather-Belt-with-Tan-Tri","Tan-trimmed oxblood leather belt with square buckle.","http://www.lordandtaylor.com/webapp/wcs/stores/servlet/en/lord-and-taylor/leather-belt-0300-088964--1 ","25.20","Lord & Taylor","Nautica",1,5,"White Collar","Neal Caffrey",,,,,"Belt","Brown","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Belt"" ]",
ObjectID(526824c102c82d4d4c000002),"Blue-trimmed Pocket Square","Blue-trimmed-Pocket-Squar","White Italian linen pocket square with blue edging.","http://www.jcrew.com/mens_category/tiesandpocketsquares/pocketsquares/PRDOVR~50672/50672.jsp?color_name=white ","45.00","J. Crew","J. Crew",1,5,"White Collar","Neal Caffrey",,,,,"Pocket Square","White","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Pocket_Square"" ]",
ObjectID(5268255402c82d4d5b000002),"Navy Rhinestone Cufflinks","Navy-Rhinestone-Cufflinks","Silver oval cufflinks with navy blue rhinestone detail in center.","http://www.menswearhouse.com/mens-clothes/mens-clothing-accessories/cufflink-stud-sets/egara-navy-rhinestone-cufflinks-800T11 ","49.99","Men's Wearhouse","Egara",1,5,"White Collar","Neal Caffrey",,,,,"Cufflinks","Silver","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Cufflinks"" ]",
ObjectID(52688faf02c82d4d4c000004),"Lilac Striped Dress Shirt","Lilac-Striped-Dress-Shirt","White button-front cotton dress shirt with double lilac stripes.","http://shop.nordstrom.com/S/david-donahue-regular-fit-dress-shirt/3503847?origin=category-personalizedsort&contextualcategoryid=0&fashionColor=LILAC&resultback=1895&cm_sp=personalizedsort-_-browseresults-_-1_5_D","135.00","Nordstrom","David Donahue",1,5,"White Collar","Neal Caffrey",,,,,"Shirt","Purple","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268903502c82d4d52000007),"Purple Geometric Shimmer Tie","Purple-Geometric-Shimmer-","Purple geometric silk tie with subtle shine.","http://www.lordandtaylor.com/webapp/wcs/stores/servlet/en/lord-and-taylor/mens/MensTies/simmer-silk-tie ","29.68","Lord & Taylor","Calvin Klein",1,5,"White Collar","Neal Caffrey",,,,,"Tie","Purple","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Tie"" ]",
ObjectID(526890a502c82d4d49000001),"Textured Silver Tie Bar","Textured-Silver-Tie-Bar","Textured tie bar with silver rectangle detail in center.","http://www.menswearhouse.com/mens-clothes/mens-clothing-accessories/tie-clips/pronto-uomo-tie-bar-804T23 ","19.99","Men's Wearhouse","Pronto Uomo",1,5,"White Collar","Neal Caffrey",,,,,"Tie Bar","Silver","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Tie_Bar"" ]",
ObjectID(5268911a02c82d4d52000008),"Light Gray Dot-Stripe Suit","Light-Gray-Dot-Stripe-Sui","Two-piece two-button light gray suit with thin white dot stripes.
","http://www.josbank.com/menswear/shop/Product_11001_10050_412146 ","291.00","Jos A. Bank","Jos A. Bank",1,5,"White Collar","Neal Caffrey",,,,,"Suit","Gray","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Suit"" ]",
ObjectID(5268918402c82d4d4f000003),"Contrast Stitch Textured Leather Belt","Contrast-Stitch-Textured-","Pebbled leather belt with contrast topstitching and silver buckle.","http://www.brooksbrothers.com/Contrast-Stitch-Pebble-Leather-Belt/MV00157,default,pd.html?dwvar_MV00157_Color=BRWN&contentpos=10&cgid=0233 ","98.00","Brooks Brothers","Brooks Brothers",1,5,"White Collar","Neal Caffrey",,,,,"Belt","Brown","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Belt"" ]",
ObjectID(5268921b02c82d4d4f000004),"White Pocket Square","White-Pocket-Square","White solid silk pocket square.","http://www1.macys.com/shop/product/club-room-pocket-square-silk-solid?ID=561592&CategoryID=53239#fn=TIE_WIDTH%3DPocket%20Square%26sp%3D1%26spc%3D32%26ruleId%3D78%26slotId%3D1 ","15.00","Macys","Club Room",1,5,"White Collar","Neal Caffrey",,,,,"Pocket Square","White","[ ""White_Collar"", "" Neal"", "" Pocket Square"", "" Lookalike"" ]",
ObjectID(5268936602c82d4d4c000005),"Brogue Leather Wingtips","Brogue-Leather-Wingtips","Brown leather wingtips with brogue patterning.","http://www.johnstonmurphy.com/product.aspx?c=1215&color=Brown&sc=1215&pid=99202 ","165.00","Johnston & Murphy","Johnston & Murphy",1,5,"White Collar","Neal Caffrey",,,,,"Shoes","Brown","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Shoes"" ]",
ObjectID(5268950102c82d4d4f000005),"Silver Swirl Cufflinks","Silver-Swirl-Cufflinks","Silver oblong cufflinks with swirl pattern and lavender enameling.","http://www.menswearhouse.com/mens-clothes/mens-clothing-accessories/cufflink-stud-sets/pronto-uomo-silver-oblong-cufflinks-867Z21 ","39.99","Men's Wearhouse","Pronto Uomo",1,5,"White Collar","Neal Caffrey",,,,,"Cufflinks","Silver","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Cufflinks"" ]",
ObjectID(5268973002c82d4d52000009),"Grey and Blue Windowpane Plaid Suit","Grey-and-Blue-Windowpane-","Slim fit Italian wool two-piece grey suit with faint blue windowpane plaid.","http://www.brooksbrothers.com/Fitzgerald-Fit-Tic-with-Windowpane-1818-Suit/MK00304,default,pd.html?dwvar_MK00304_Color=MDGY&contentpos=5&cgid","1198.00","Brooks Brothers","Brooks Brothers",1,5,"White Collar","Neal Caffrey",,,,,"Suit","Gray","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Suit"" ]",
ObjectID(52689cd902c82d4d55000003),"White Point-Collar Dress Shirt","White-Point-Collar-Dress-","White point-collar button-front dress shirt.","http://www.jcrew.com/mens_category/shirts/ludlowdressshirts/PRDOVR~11897/11897.jsp ","88.00","J. Crew","J. Crew",1,5,"White Collar","Neal Caffrey",,,,,"Shirt","White","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Shirt"" ]",
ObjectID(52689d2d02c82d4d5200000a),"Chocolate Matte Tie","Chocolate-Matte-Tie","Brown wool textured matte woven tie.","http://www.brooksbrothers.com/Golden-Fleece®-Saxxon™-Wool-Textured-Square-Tie/MA01427,default,pd.html?dwvar_MA01427_Color=BRWN&contentpos=16&cgid=0210 ","135.00","Brooks Brothers","Brooks Brothers",1,5,"White Collar","Neal Caffrey",,,,,"Tie","Brown","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Tie"" ]",
ObjectID(52689d7a02c82d4d4c000006),"Black and Silver Tie Bar","Black-and-Silver-Tie-Bar","Silver check-textured tie bar with black  enamel rectangle detail.","http://www.menswearhouse.com/mens-clothes/mens-clothing-accessories/tie-clips/pronto-uomo-black-and-silver-check-tie-bar-868Z22 ","19.99","Men's Wearhouse","Pronto Uomo",1,5,"White Collar","Neal Caffrey",,,,,"Tie Bar","Silver","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Tie_Bar"" ]",
ObjectID(52689dd102c82d4d58000005),"Brown Suede Wingtips","Brown-Suede-Wingtips","Suede brown wingtips with brogue and punched captoe.","http://www.florsheim.com/shop/style/50488-245.html ","225.00","Florsheim","Florsheim",1,5,"White Collar","Neal Caffrey",,,,,"Shoes","Brown","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Shoes"" ]",
ObjectID(52689e1a02c82d4d5b000003),"White Pocket Square","White-Pocket-Square","White solid silk pocket square.","http://www1.macys.com/shop/product/club-room-pocket-square-silk-solid?ID=561592&CategoryID=53239#fn=TIE_WIDTH%3DPocket%20Square%26sp%3D1%26spc%3D32%26ruleId%3D78%26slotId%3D1 ","15.00","Macys","Club Room",1,5,"White Collar","Neal Caffrey",,,,,"Pocket Square","White","[ ""White_Collar"", "" Neal"", "" Pocket Square"", "" Lookalike"" ]",
ObjectID(52689ea702c82d4d4f000006),"Knotted Brass Cufflinks","Knotted-Brass-Cufflinks","Twisted and knotted nail brass cufflinks.","http://shop.nordstrom.com/s/paul-smith-accessories-knotted-nail-brass-cuff-links/3557142?origin=PredictiveSearch-personalizedsort&contextualcategoryid=60143378&fashionColor=&resultback=2279&cm_sp=personalizedsort-_-searchresults-_-1_7_B ","125.00","Nordstrom","Paul Smith",1,5,"White Collar","Neal Caffrey",,,,,"Cufflinks","Gold","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Cufflinks"" ]",
ObjectID(52689f0c02c82d4d4c000007),"Navy Slim-fit T-shirt","Navy-Slim-fit-T-shirt","Navy broken-in cotton short-sleeve t-shirt.","http://www.jcrew.com/mens_category/polostees/slimshop/PRDOVR~10132/10132.jsp ","24.50","J. Crew","J. Crew",1,5,"White Collar","Neal Caffrey",,,,,"Shirt","Blue","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Shirt"" ]",
ObjectID(52689f5702c82d4d4f000007),"Twill Grid Shirt","Twill-Grid-Shirt","Cotton button-front shirt with blue and red plaid grid.","http://www.perryellis.com/casual-shirts/twill-grid-shirt/43SW2005PS.html ","24.99","Perry Ellis","Perry Ellis",1,5,"White Collar","Neal Caffrey",,,,,"Shirt","White","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Shirt"" ]",
ObjectID(52689fa302c82d4d58000006),"Khaki Trouser","Khaki-Trouser","Slim-fit khaki twill trousers.","http://www.grownandsewn.com/shop-all/fit/slim/kax-independent-slim-khaki.html ","185.00","Grown & Sewn","Grown & Sewn",1,5,"White Collar","Neal Caffrey",,,,,"Pants","Tan","[ ""White_Collar"", "" Neal"", "" Pants"" ]",
ObjectID(5268a0b502c82d4d4f000008),"Tan Suede Loafers","Tan-Suede-Loafers","Tan suede loafers with white topstitching.","http://www.lordandtaylor.com/webapp/wcs/stores/servlet/en/lord-and-taylor/shoes/casual-14424--1/madison-suede-loafers ","132.50","Lord & Taylor","John Varvatos",1,5,"White Collar","Neal Caffrey",,,,,"Shoes","Tan","[ ""White_Collar"", "" Neal"", "" Lookalike"", "" Shoes"" ]",
ObjectID(5268a16502c82d4d4600000a),"Essential White Crewneck Teee","Essential-White-Crewneck-","Basic white crewneck tee.","http://www.gap.com/browse/product.do?cid=95787&vid=1&pid=768620002 ","16.95","Gap","Gap",1,5,"White Collar","Peter Burke",,,,,"Shirt","White","[ ""White_Collar"", "" Peter"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268a28902c82d4d4c000008),"White and Blue Dotted Microstripe Dress Shirt","White-and-Blue-Dotted-Mic","Poplin dress shirt with blue dotted microstripes.","http://www.josbank.com/menswear/shop/Product_11001_10050_422063 ","55.00","Jos A. Bank","Jos A. Bank",1,5,"White Collar","Peter Burke",,,,,"Shirt","White","[ ""White_Collar"", "" Peter"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268a3a102c82d4d5200000b),"Navy Geometric Square Tie","Navy-Geometric-Square-Tie","Navy silk tie with sharp geometric grid","http://shop.nordstrom.com/S/boss-hugo-boss-woven-silk-tie/3502410?origin=category&contextualcategoryid=0&fashionColor=BLUE&resultback=541 ","95.00","Nordstrom","Hugo Boss",1,5,"White Collar","Peter Burke",,,,,"Tie","Blue","[ ""White_Collar"", "" Peter"", "" Lookalike"", "" Tie"" ]",
ObjectID(5268a42e02c82d4d55000004),"White Textured Button-Front Shirt","White-Textured-Button-Fro","Tailored white textured button-front shirt.","http://bananarepublic.gap.com/browse/product.do?cid=77446&vid=1&pid=556890002 ","79.50","Banana Republic","Banana Republic",1,5,"White Collar","Peter Burke",,,,,"Shirt","White","[ ""White_Collar"", "" Peter"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268a4f002c82d4d5200000c),"Navy Neat Square Tie","Navy-Neat-Square-Tie","Navy tie with red and white square pattern.","http://www.josbank.com/menswear/shop/Product_11001_10050_419800 ","84.50","Jos A. Bank","Jos A. Bank",1,5,"White Collar","Peter Burke",,,,,"Tie","Blue","[ ""White_Collar"", "" Peter"", "" Lookalike"", "" Tie"" ]",
ObjectID(5268a61b02c82d4d4f000009),"Navy Multistripe Suit","Navy-Multistripe-Suit","Navy twill wool pinstripe suit.","http://www.menswearhouse.com/mens-suits/modern-fit-trim-suits/pronto-uomo-navy-multistripe-suit-3236324041 ","329.99","Men's Wearhouse","Pronto Uomo",1,5,"White Collar","Peter Burke",,,,,"Suit","Blue","[ ""White_Collar"", "" Peter"", "" Lookalike"", "" Suit"" ]",
ObjectID(5268a6c102c82d4d55000005),"Stitched Feather Edge Brown Belt","Stitched-Feather-Edge-Bro","Brown stitched feather-edge brown leather dress belt with double carrier.","http://www1.macys.com/shop/product/geoffrey-beene-belts-big-tall-32mm-dress-belt?ID=980830&CategoryID=47673#fn=COLOR%3DBrown%26sp%3D1%26spc%3D91%26ruleId%3D77%26slotId%3D19 ","45.00","Macys","Geoffrey Beene",1,5,"White Collar","Peter Burke",,,,,"Belt","Brown","[ ""White_Collar"", "" Peter"", "" Lookalike"", "" Belt"" ]",
ObjectID(5268ab8a02c82d4d58000007),"Red and Pale Floral Print Tie","Red-and-Pale-Floral-Print","Silk herringbone weave red framed flower tie.","http://www.brooksbrothers.com/Herringbone-Framed-Flower-Tie/MA01222,default,pd.html?dwvar_MA01222_Color=RED&contentpos=67&cgid=0210 ","79.50","Brooks Brothers","Brooks Brothers",1,5,"White Collar","Peter Burke",,,,,"Tie","Red","[ ""White_Collar"", "" Peter"", "" Lookalike"", "" Tie"" ]",
ObjectID(5268ac3d02c82d4d5b000004),"Brown Braided Leather Belt","Brown-Braided-Leather-Bel","Flat brown braided leather belt with silver buckle.","http://www.brooksbrothers.com/Flat-Braided-Leather-Belt/MV00151,default,pd.html?dwvar_MV00151_Color=BRWN&contentpos=23&cgid=0233 ","78.00","Brooks Brothers","Brooks Brothers",1,5,"White Collar","Peter Burke",,,,,"Belt","Brown","[ ""White_Collar"", "" Peter"", "" Lookalike"", "" Belt"" ]",
ObjectID(5268ad0802c82d4d5200000d),"Brown Chukka Boots","Brown-Chukka-Boots","Brown suede lace up desert boot.
","http://www1.macys.com/shop/product/clarks-shoes-bushacre-2-chukka-boots?ID=579294&CategoryID=55637#fn=COLOR%3DBrown%26sp%3D1%26spc%3D174%26ruleId%3D66%26slotId%3D6 ","89.99","Macys","Clarks",1,5,"White Collar","Peter Burke",,,,,"Shoes","Brown","[ ""White_Collar"", "" Peter"", "" Lookalike"", "" Shoes"" ]",
ObjectID(5268ae2502c82d4d4c000009),"Black and White Sheath Dress","Black-and-White-Sheath-Dr","Black sleeveless knee-length sheath dress with white trim details.","http://www1.macys.com/shop/product/calvin-klein-dress-sleeveless-colorblock-trim-sheath?ID=927908&CategoryID=5449&LinkType=#fn=COLOR%3DBlack;;White%26DRESS_OCCASION%3DWear%20to%20Work%3B%3BCasual%26sp%3D4%26spc%3D192%26ruleId%3D65%26slotId%3D136","89.98","Macys","Calvin Klein",1,5,"White Collar","Elizabeth Burke",,,,,"Dress","black","[ ""White_Collar"", "" Elizabeth"", "" Lookalike"", "" Dress"" ]",
ObjectID(5268af7902c82d4d5b000007),"Black Reptile Pointed Toe Pump","Black-Reptile-Pointed-Toe","Faux reptile leather pointed pump with a three inch stiletto heel.","http://www.dsw.com/shoe/j.+renee+reptile+pointed+toe+pump?prodId=289900&productRef=SEARCH ","59.95","DSW","J. Renee",1,5,"White Collar","Elizabeth Burke",,,,,"Shoes","black","[ ""White_Collar"", "" Elizabeth"", "" Lookalike"", "" Shoes"" ]",
ObjectID(5268b05e02c82d4d55000007),"White Crepe Blouse","White-Crepe-Blouse","White crepe blouse with  long gathered sleeves, split neck, and hidden button placket.","http://www1.macys.com/shop/product/inc-international-concepts-top-long-sleeve-pleated-blouse?ID=1081450&CategoryID=255&LinkType=#fn=COLOR%3DWhite%26TOP_STYLE%3DBlouse%26sp%3D2%26spc%3D99%26ruleId%3D65%26slotId%3D53 ","72.40","Macys","INC International Concepts",1,5,"White Collar","Elizabeth Burke",,,,,"Shirt","White","[ ""White_Collar"", "" Elizabeth"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268b0d802c82d4d58000009),"Stretch Knit Pencil Skirt","Stretch-Knit-Pencil-Skirt","Black ponte knit knee-length skirt with hidden back zip.","http://www1.macys.com/shop/product/grace-elements-skirt-stretch-knit-pencil?ID=923616&CategoryID=131&LinkType=PDPZ1","38.99","Macys","Grace Elements",1,5,"White Collar","Elizabeth Burke",,,,,"Skirt","black","[ ""White_Collar"", "" Elizabeth"", "" Lookalike"", "" Skirt"" ]",
ObjectID(5268b18302c82d4d49000003),"Faux Leather Bow Belt","Faux-Leather-Bow-Belt","Skinny faux leather black belt with bow detail.","http://shop.nordstrom.com/s/another-line-faux-leather-belt/3631457?origin=category&contextualcategoryid=0&fashionColor=&resultback=2693 ","28.00","Nordstrom","Another Line",1,5,"White Collar","Elizabeth Burke",,,,,"Belt","black","[ ""White_Collar"", "" Elizabeth"", "" Lookalike"", "" Belt"" ]",
ObjectID(5268b20d02c82d4d55000009),"Raspberry Split-Neck Blouse","Raspberry-Split-Neck-Blou","Magenta split-neck blouse with split neck, three-quarter sleeves, and button cuffs.","http://shop.nordstrom.com/S/two-by-vince-camuto-split-neck-tunic-blouse/3442641?origin=category&contextualcategoryid=0&fashionColor=RICH+ROSE&resultback=2270 ","59.00","Nordstrom","Vince Camuto",1,5,"White Collar","Elizabeth Burke",,,,,"Shirt","Pink","[ ""White_Collar"", "" Elizabeth"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268b26102c82d4d49000004),"Cream Patent Leather Belt","Cream-Patent-Leather-Belt","Skinny patent leather belt in cream with gold buckle.","http://www.jcrew.com/womens_category/accessories/belts/PRDOVR~08807/08807.jsp","39.50","J. Crew","J. Crew",1,5,"White Collar","Elizabeth Burke",,,,,"Belt","White","[ ""White_Collar"", "" Elizabeth"", "" Lookalike"", "" Belt"" ]",
ObjectID(5268b2dd02c82d4d4c00000a),"Purple Abstract Print Sport Shirt","Purple-Abstract-Print-Spo","Purple button-front abstract geometric print sport shirt.","http://www.lordandtaylor.com/webapp/wcs/stores/servlet/en/lord-and-taylor/mens/MensSportshirts/austin-sultan-printed-western-slim-fit-cotton-shirt ","47.40","Lord & Taylor","Guess",1,5,"White Collar","Mozzie",,,,,"Shirt","Purple","[ ""White_Collar"", "" Mozzie"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268b36502c82d4d5200000f),"Gray Twill  Slim Trousers","Gray-Twill--Slim-Trousers","Slim cotton twill trousers in medium gray.","http://www.jcrew.com/mens_category/pants/bowerypants/PRDOVR~21606/21606.jsp","79.50","J. Crew","J. Crew",1,5,"White Collar","Mozzie",,,,,"Pants","Gray","[ ""White_Collar"", "" Mozzie"", "" Lookalike"", "" Pants"" ]",
ObjectID(5268b3b102c82d4d5b000009),"Distressed Sienna Leather Belt","Distressed-Sienna-Leather","Burnt sienna leather belt with intense distressing and silver rectangle buckle.","http://shop.nordstrom.com/S/trafalgar-reed-leather-belt/3398731?origin=category&contextualcategoryid=0&fashionColor=BROWN&resultback=6837 ","95.00","Nordstrom","Trafalgar",1,5,"White Collar","Mozzie",,,,,"Belt","Brown","[ ""White_Collar"", "" Mozzie"", "" Lookalike"", "" Belt"" ]",
ObjectID(5268b40502c82d4d4c00000b),"Olive Cotton Oxford Shirt","Olive-Cotton-Oxford-Shirt","Vintage oxford shirt in olive green tonal cotton","http://www.jcrew.com/mens_category/shirts/oxfordshirts/PRDOVR~93060/93060.jsp?color_name=bench-green ","69.50","J. Crew","J. Crew",1,5,"White Collar","Mozzie",,,,,"Shirt","Green","[ ""White_Collar"", "" Mozzie"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268b46502c82d4d4600000c),"Gray Microcheck Trousers","Gray-Microcheck-Trousers","Gray microcheck plaid cotton straight-leg trousers.
","http://shop.nordstrom.com/S/gant-rugger-grandpa-plaid-pants/3554102?origin=category&contextualcategoryid=0&fashionColor=&resultback=2515 ","165.00","Nordstrom","Gant",1,5,"White Collar","Mozzie",,,,,"Pants","Gray","[ ""White_Collar"", "" Mozzie"", "" Lookalike"", "" Pants"" ]",
ObjectID(5268b4c402c82d4d52000011),"Two-Tone Topstitched Brown Leather Belt","Two-Tone-Topstitched-Brow","Brown textured leather belt with brown stitching detail and silver roller buckle.
","http://shop.nordstrom.com/S/trask-gallatin-belt/3574390?origin=category&contextualcategoryid=0&fashionColor=BOURBON+BISON&resultback=3138 ","120.00","Nordstrom","Trask",1,5,"White Collar","Mozzie",,,,,"Belt","Brown","[ ""White_Collar"", "" Mozzie"", "" Lookalike"", "" Belt"" ]",
ObjectID(5268b52502c82d4d4c00000c),"Slate Heathered Poplin Shirt","Slate-Heathered-Poplin-Sh","Slate blue cotton long-sleeve button-front heathered poplin shirt.
","http://www.jcrew.com/mens_category/shirts/washedfavoriteshirts/PRDOVR~02402/02402.jsp?color_name=hthr-seascape ","69.50","J. Crew","J. Crew",1,5,"White Collar","Mozzie",,,,,"Shirt","Blue","[ ""White_Collar"", "" Mozzie"", "" Lookalike"", "" Shirt"" ]",
ObjectID(5268b65f02c82d4d5800000b),"Slant Pocket Charcoal Chinos","Slant-Pocket-Charcoal-Chi","Charcoal grey cotton chinos with slant pockets","http://www1.macys.com/shop/product/kenneth-cole-reaction-pants-slant-pocket-slim-fit-pants?ID=941960&CategoryID=89&LinkType=#fn=COLOR%3DGray%26PANT_STYLE%3DFlat%20Front%26SPECIAL_OCCASIONS%3DCasual%20Pant%3B%3BCasual%26sp%3D1%26spc%3D56%26ruleId%3D27%26slotId%3D38 ","39.98","Macys","Kenneth Cole",1,5,"White Collar","Mozzie",,,,,"Pants","Gray","[ ""White_Collar"", "" Mozzie"", "" Lookalike"", "" Pants"" ]",
ObjectID(5268cc3d02c82d4d52000013),"Black Combat Boots","Black-Combat-Boots","Textured leather hightop combat boots with captoe and heavy rubber sole."," http://www1.macys.com/shop/product/unlisted-a-kenneth-cole-production-shoes-blog-lights-cap-toe-boots?ID=1001516&CategoryID=55637#fn=COLOR%3DBlack%26sp%3D1%26spc%3D204%26ruleId%3D66%26slotId%3D8 ","44.59","Macys","Kenneth Cole",1,5,"White Collar","Mozzie",,,,,"Shoes","black","[ ""White_Collar"", "" Mozzie"", "" Lookalike"", "" Shoes"" ]",
